REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho
CHL,M70,2018,2971844.78471374,26.0092274000713,114261.17119901814
CHL,M71,2015,3129066.39677359,26.8228215923881,116656.86944961712
CHL,M71,2016,2540453.17326452,25.6253777381334,99138.17463397015
CHL,M71,2017,2750567.72462159,27.5219336555979,99940.93289524848
CHL,M71,2018,2790558.912276,26.3023366683496,106095.47537401739
CHL,M72,2015,1899101.65179425,2.08791328281262,909569.217949501
CHL,M72,2016,2191770.51156261,2.42957375290305,902121.4148958048
CHL,M72,2017,2701355.52619565,2.29895165658831,1175037.9867511068
CHL,M72,2018,2044464.57292257,2.33681747785696,874892.7086926361
CHL,M73,2015,150453.630063754,10.3662128365119,14513.847287972505
CHL,M73,2016,147803.564260861,12.136653430043,12178.280043408748
CHL,M73,2017,175470.82584595,11.3576224267509,15449.609016114062
CHL,M73,2018,151294.311530472,10.8680619787771,13921.001906863989
CHL,M73T75,2015,1001985.66386118,14.5506451291124,68861.94082600802
CHL,M73T75,2016,1088766.05827262,16.254758095162,66981.37566234688
CHL,M73T75,2017,1228905.60632332,16.1030623492562,76315.02503497934
CHL,M73T75,2018,900950.615944883,14.9171133104636,60397.115527232185
CHL,M74,2015,707844.728217511,3.19313450435249,221677.07851099403
CHL,M74,2016,782440.862937807,3.0576324833509,255897.61594902983
CHL,M74,2017,877644.274697392,3.65066435145566,240406.72880470142
CHL,M74,2018,626886.891363531,3.07726366604673,203715.69010492822
CHL,M74_75,2015,851532.033797429,4.18443229260052,203500.0148773403
CHL,M74_75,2016,940962.49401176,4.11810466511899,228494.06960970757
CHL,M74_75,2017,1053434.78047737,4.74543992250525,221988.85618200648
CHL,M74_75,2018,749656.304414411,4.04905133168647,185143.68996704512
CHL,M75,2015,143687.305579918,0.991297788248033,144948.67968369354
CHL,M75,2016,158521.631073953,1.06047218176809,149482.12107709903
CHL,M75,2017,175790.505779978,1.09477557104959,160572.18523011348
CHL,M75,2018,122769.41305088,0.97178766563974,126333.57819998606
CHL,M_N,2015,16561301.0921976,265.650186,62342.5164558236
CHL,M_N,2016,17307400.5062773,287.437992,60212.64059720157
CHL,M_N,2017,17726563.0386728,291.557528,60799.538122962826
CHL,M_N,2018,17148225.6202936,288.57508,59423.79231184341
CHL,M_N,2019,18618388.1624467,300.78686,61898.94120523317
CHL,M_N,2020,17894987.4502629,354.792782,50437.85656908573
CHL,M_N,2021,20864063.4673612,349.191446,59749.6407954999
CHL,M_N,2022,25072579.0455326,382.609725,65530.428024359804
CHL,M_N,2023,27437620.8351969,393.644906,69701.45025882007
CHL,N,2015,6104776.76150239,186.258666484314,32775.79978817528
CHL,N,2016,6702028.800268,203.99964197104,32853.14001295858
CHL,N,2017,7086628.53645389,210.858469614947,33608.46044930008
CHL,N,2018,6662120.51421002,205.480520697495,32422.151217038638
CHL,N77,2015,1606188.17477742,13.9264943848025,115333.27271005097
CHL,N77,2016,1555519.17583851,12.1587044886681,127934.61485047624
CHL,N77,2017,1401919.55089098,13.3175473325404,105268.59908096574
CHL,N77,2018,1339806.22266278,10.3133504310948,129909.89025479613
CHL,N78,2015,1662836.80402707,66.0807732766174,25163.700749480526
CHL,N78,2016,1932976.73756536,72.1912434800176,26775.77839617632
CHL,N78,2017,2357277.61836578,83.6372173099956,28184.553410339948
CHL,N78,2018,2142563.00161279,76.8337317716287,27885.70790731713
CHL,N79,2015,169805.969528088,2.32149219308811,73145.18223824291
CHL,N79,2016,185607.979812845,2.48607312236271,74659.09918065774
CHL,N79,2017,192804.998758489,2.61366304093736,73768.11614145247
CHL,N79,2018,183828.524674434,2.39514346928521,76750.52748689603
CHL,N80T82,2015,2665945.81316981,103.929906629806,25651.38274073312
CHL,N80T82,2016,3027924.90705129,117.163620879992,25843.558643110933
CHL,N80T82,2017,3134626.36843864,111.290041931474,28166.27897731194
CHL,N80T82,2018,2995922.76526002,115.938295025486,25840.66605948832
CHL,O,2015,7497936.11988868,471.069176040108,15916.847251432742
CHL,O,2016,8204314.95104914,462.804022106138,17727.40633003312
CHL,O,2017,8693942.235566,487.184008649711,17845.294757646716
CHL,O,2018,9101336.23693362,482.040039065713,18880.871917971323
CHL,OTQ,2015,22051501.1860023,1516.502973,14541.020742200877
CHL,OTQ,2016,24443114.3284799,1498.358241,16313.264518214708
CHL,OTQ,2017,26259787.4714716,1572.332616,16701.165646665948
CHL,OTQ,2018,28529157.9308044,1635.948195,17438.912807874338
CHL,OTQ,2019,30649395.2530977,1719.591757,17823.646297635576
CHL,OTQ,2020,31603748.9355119,1667.152447,18956.724079061918
CHL,OTQ,2021,36085787.9488019,1671.644183,21587.0029733486
CHL,OTQ,2022,39105306.8354638,1731.479688,22584.906485754746
CHL,OTQ,2023,44216550.9077525,1858.678675,23789.238829972855
CHL,OTU,2015,26422635.9449207,2041.043842,12945.648398727879
CHL,OTU,2016,29562013.1647759,2040.195865,14489.791726333051
CHL,OTU,2017,31496456.4394011,2132.397833,14770.441027455829
CHL,OTU,2018,34018728.3583816,2200.408152,15460.190114030082
CHL,OTU,2019,36197665.1020047,2291.93122,15793.521544684356
CHL,OTU,2020,36583108.635628,2121.108425,17247.165776369024
CHL,OTU,2021,42508819.7366863,2105.95257,20185.079351851833
CHL,OTU,2022,53094635.2347068,2232.777326,23779.637412309872
CHL,OTU,2023,55924987.370913,2344.534778,23853.340925324075
CHL,P,2015,7644079.33667201,668.641377210982,11432.255910570144
CHL,P,2016,8568985.10214076,673.236375559803,12728.048295096294
CHL,P,2017,9213880.64744631,700.601092593134,13151.393488901058
CHL,P,2018,9911373.93696932,737.581854313813,13437.659669908862
CHL,Q,2015,6909485.72944161,376.792419748911,18337.64525848474
CHL,Q,2016,7669814.27529005,362.317843334058,21168.745664613765
CHL,Q,2017,8351964.5884593,384.547514757155,21718.9404896652
CHL,Q,2018,9516447.75690144,416.326301620474,22858.146890697048
CHL,RTU,2015,4371134.75891838,524.540869,8333.258697747688
CHL,RTU,2016,5118898.83629596,541.837624,9447.293081102023
CHL,RTU,2017,5236668.96792948,560.065217,9350.105682298567
CHL,RTU,2018,5489570.42757717,564.459957,9725.34961869256
CHL,RTU,2019,5548269.848907,572.339463,9694.019384623492
CHL,RTU,2020,4979359.70011611,453.955978,10968.816232035851
CHL,RTU,2021,6423031.7878844,434.308387,14789.10373398891
CHL,RTU,2022,13989328.3992431,501.297638,27906.232423227775
CHL,RTU,2023,11708436.4631605,485.856103,24098.568260982614
CHL,T,2015,0.0,0.0,
CHL,T,2016,0.0,0.0,
CHL,T,2017,0.0,0.0,
CHL,T,2018,0.0,0.0,
CHL,U,2015,0.0,0.0,
CHL,U,2016,0.0,0.0,
CHL,U,2017,0.0,0.0,
CHL,U,2018,0.0,0.0,
CHL,_T,2015,145684359.067696,6347.840682,22950.222975948345
CHL,_T,2016,155091605.46524,6364.179352,24369.458635150044
CHL,_T,2017,164227963.864005,6436.38323,25515.566428446647
CHL,_T,2018,170093998.14333,6620.912937,25690.414563947015
CHL,_T,2019,175957882.257061,6743.749611,26091.995166909674
CHL,_T,2020,181573950.772979,6136.823524,29587.61158160672
CHL,_T,2021,213953712.745855,6291.913193,34004.55571826498
CHL,_T,2022,235811377.374513,6723.616812,35072.10240679507
CHL,_T,2023,253378599.154215,6887.108484,36790.27268742163
COL,A,2015,48124000.0,1084.748,44364.22099879419
COL,A,2016,57065000.0,1070.589,53302.43445430506
COL,A,2017,58815000.0,1102.394,53352.068316772406
COL,A,2018,61497000.0,1102.154,55797.10276422351
COL,A,2019,67958000.0,1201.487,56561.57744528238
COL,A,2020,74970000.0,2850.0,26305.263157894737
COL,A,2021,92679000.0,1003.0,92401.79461615154
COL,A,2022,130439000.0,1083.0,120442.28993536472
COL,A,2023,137179000.0,1058.0,129658.79017013233
COL,B,2015,47627000.0,123.981,384147.5709987821
COL,B,2016,40999000.0,100.102,409572.2363189547
COL,B,2017,47538000.0,111.087,427934.8618650247
COL,B,2018,57788000.0,111.694,517377.83587301016
COL,B,2019,58317000.0,121.869,478522.01954557764
COL,B,2020,40689000.0,266.0,152966.16541353383
COL,B,2021,64235000.0,337.0,190608.30860534124
COL,B,2022,106149000.0,364.0,291618.13186813187
COL,BTE,2015,172015000.0,1592.059,108045.61891236443
COL,BTE,2016,174849000.0,1554.63,112469.84813106655
COL,BTE,2017,182349000.0,1544.825,118038.61278785623
COL,BTE,2018,200561000.0,1533.354,130798.88923236252
COL,BTE,2019,210271000.0,1503.84,139822.7205021811
COL,BTE,2020,186650000.0,3234.0,57714.90414347557
COL,BTE,2021,242635000.0,3566.0,68041.22265844083
COL,BTE,2022,326441000.0,4139.0,78869.53370379319
COL,BTE,2023,324154000.0,4306.0,75279.60984672549
COL,BTNXL,2015,81.75669912180796,6086.726,0.013431966400624565
COL,BTNXL,2016,85.5008886022744,6123.087,0.013963689982238436
COL,BTNXL,2017,90.07383102681304,6141.115,0.014667341521338233
COL,BTNXL,2018,94.89165934013184,6114.178,0.015519937322749163
COL,BTNXL,2019,98.47176893188436,6395.704,0.015396548829008403
COL,BTNXL,2020,100.0,5526.2970000000005,0.0180952996192568
COL,BTNXL,2021,109.16044444621976,6315.424,0.017284737247446846
COL,BTNXL,2022,125.77797240244595,7313.38,0.01719833680219624
COL,BTNXL,2023,133.7159455014548,7714.049,0.01733408039039612
COL,C,2015,99789000.0,1349.257,73958.48233509257
COL,C,2016,106226000.0,1347.235,78847.41711728096
COL,C,2017,105022000.0,1322.09,79436.34699604414
COL,C,2018,110157000.0,1301.812,84618.20908088112
COL,C,2019,115830000.0,1261.149,91844.81770195275
COL,C,2020,107111000.0,2655.0,40343.12617702448
COL,C,2021,133580000.0,2746.0,48645.30225782957
COL,C,2022,165302000.0,3352.0,49314.43914081145
COL,C,2023,171467000.0,3415.0,50209.9560761347
COL,C10,2015,20825000.0,305.993835086857,68056.92668314307
COL,C10,2016,23073000.0,311.064066573583,74174.43054143968
COL,C10,2017,23407000.0,316.679676883819,73913.8053642368
COL,C10,2018,23796000.0,319.310763339502,74523.0124757783
COL,C10,2019,24136000.0,318.092224257857,75877.36561719436
COL,C10,2020,25609000.0,299.211634241901,85588.24948396265
COL,C10,2021,31266000.0,281.576994821402,111038.90081585437
COL,C10,2022,39308000.0,342.218704470578,114862.21964638252
COL,C10T12,2015,27219000.0,363.133,74956.00785387172
COL,C10T12,2016,30138000.0,370.312,81385.42634319169
COL,C10T12,2017,30603000.0,384.264,79640.5596152645
COL,C10T12,2018,31305000.0,396.356,78982.02625922151
COL,C10T12,2019,31682000.0,368.067,86076.71972765827
COL,C10T12,2020,32205000.0,334.727957475585,96212.45934423935
COL,C10T12,2021,39368000.0,315.144274303859,124920.56245337894
COL,C10T12,2022,49182000.0,382.900105851495,128446.03396133527
COL,C10_11,2015,27219000.0,339.886738127735,80082.55970778906
COL,C10_11,2016,30138000.0,349.066741602864,86338.78971571644
COL,C10_11,2017,30603000.0,353.301606740514,86620.04195887138
COL,C10_11,2018,31305000.0,355.156378559455,88144.2707772159
COL,C10_11,2019,31682000.0,353.238117287462,89690.20739689164
COL,C10_11,2020,32205000.0,332.523991653361,96850.15460048983
COL,C10_11,2021,39368000.0,313.069254293957,125748.53474124719
COL,C10_11,2022,49182000.0,380.378957773554,129297.37304048998
COL,C11,2015,6394000.0,33.8929030408782,188653.06380772995
COL,C11,2016,7065000.0,38.0026750292809,185907.9655460161
COL,C11,2017,7196000.0,36.6219298566955,196494.28711590337
COL,C11,2018,7509000.0,35.8456152199532,209481.68845544517
COL,C11,2019,7546000.0,35.1458930296049,214705.02950781985
COL,C11,2020,6596000.0,33.3123574114604,198004.599870521
COL,C11,2021,8102000.0,31.492259472555,257269.56832236072
COL,C11,2022,9874000.0,38.1602533029761,258750.90297762596
COL,C12,2015,488285.187738876,2.25276603512503,216749.17862110605
COL,C12,2016,540649.509095641,2.31361100996877,233682.1128383802
COL,C12,2017,548991.204686903,2.34167965541809,234443.3421611141
COL,C12,2018,561584.474160164,2.35397306521582,238568.77653299575
COL,C12,2019,568347.526284693,2.34125884793317,242752.9646226098
COL,C12,2020,577729.691433576,2.20396582222448,262131.87410069228
COL,C12,2021,706227.681799628,2.07502000990193,340347.40794283035
COL,C12,2022,882282.306601028,2.52114807794143,349952.5927574353
COL,C13,2015,2937719.65579519,73.502201765275,39967.77763442552
COL,C13,2016,2923289.31741981,72.2311034568185,40471.336827457206
COL,C13,2017,2942405.43650198,66.6958196474376,44116.78950878632
COL,C13,2018,3078539.90902576,62.942829141642,48910.09748065242
COL,C13,2019,3383121.33470882,60.0128112142846,56373.31873404307
COL,C13,2020,3089482.87301177,55.1771311647593,55992.08961746403
COL,C13,2021,4099574.35227099,50.2498079840189,81583.88094885438
COL,C13,2022,4985594.563195,60.5521738686958,82335.51736732028
COL,C13T15,2015,10343000.0,298.064,34700.60121316227
COL,C13T15,2016,10806000.0,306.67,35236.57351550527
COL,C13T15,2017,10409000.0,289.579,35945.28608773426
COL,C13T15,2018,10412000.0,280.125,37169.12092815707
COL,C13T15,2019,11174000.0,279.516,39976.244651468965
COL,C13T15,2020,8370000.0,207.195712523264,40396.5888003605
COL,C13T15,2021,12307000.0,197.994039388543,62158.436880257665
COL,C13T15,2022,15050000.0,244.789057809446,61481.50630047993
COL,C13_14,2015,8584000.0,232.625961157488,36900.43861522671
COL,C13_14,2016,8992000.0,234.574776390185,38333.19224844091
COL,C13_14,2017,8771000.0,228.817490165215,38331.86000627401
COL,C13_14,2018,8912000.0,218.244015922561,40835.02570426592
COL,C13_14,2019,9718000.0,209.663750369674,46350.40622361023
COL,C13_14,2020,7554000.0,178.517905469628,42315.083073194546
COL,C13_14,2021,11114000.0,170.831083544547,65058.41776213895
COL,C13_14,2022,13608000.0,210.938453644766,64511.70834368944
COL,C14,2015,5646280.34420481,159.123759392213,35483.57810154353
COL,C14,2016,6068710.68258019,162.343672933366,37381.87373074338
COL,C14,2017,5828594.56349802,162.121670517777,35951.976962012006
COL,C14,2018,5833460.09097424,155.301186780919,37562.23768723295
COL,C14,2019,6334878.66529118,149.650939155389,42331.03180671257
COL,C14,2020,4464517.12698823,123.340774304869,36196.60369532794
COL,C14,2021,7014425.64772901,120.581275560528,58171.76518594705
COL,C14,2022,8622405.436805,150.38627977607,57335.053767165715
COL,C15,2015,1759000.0,42.0371499807561,41843.94043852261
COL,C15,2016,1814000.0,43.0268976318594,42159.67452547213
COL,C15,2017,1638000.0,42.744216500271,38320.9737857662
COL,C15,2018,1500000.0,41.1789155540579,36426.408510706526
COL,C15,2019,1456000.0,37.2123445873405,39126.800962047564
COL,C15,2020,816000.0,28.6778070536363,28454.058515486544
COL,C15,2021,1193000.0,27.1629558439964,43920.10968363293
COL,C15,2022,1442000.0,33.8506041646802,42598.94426063409
COL,C16,2015,1137000.0,14.8258129998999,76690.56664937543
COL,C16,2016,1170000.0,14.2871770523469,81891.61481748479
COL,C16,2017,1092000.0,13.0223462989809,83855.85630490087
COL,C16,2018,1036000.0,11.0761303496454,93534.47163369357
COL,C16,2019,1010000.0,10.5268563658641,95945.07276409426
COL,C16,2020,973000.0,9.61552613769902,101190.51064561273
COL,C16,2021,935000.0,9.34971852668118,100003.01050045536
COL,C16,2022,1235000.0,10.6322769239011,116155.74056613875
COL,C16T18,2015,6057000.0,69.337,87355.95713688218
COL,C16T18,2016,5931000.0,58.874,100740.56459557699
COL,C16T18,2017,5798000.0,61.477,94311.69380418694
COL,C16T18,2018,5961000.0,61.442,97018.32622635982
COL,C16T18,2019,6293000.0,61.419,102460.15076767775
COL,C16T18,2020,6124000.0,82.2760377371244,74432.36412971724
COL,C16T18,2021,6721000.0,77.394085145054,86841.2616726889
COL,C16T18,2022,8921000.0,92.5871502338416,96352.46335445886
COL,C17,2015,3219000.0,36.5744846539477,88012.17653390925
COL,C17,2016,3115000.0,38.3747495976229,81173.16810304234
COL,C17,2017,3269000.0,36.386457293481,89841.11790915337
COL,C17,2018,3479000.0,36.8741466612612,94347.9460544351
COL,C17,2019,3818000.0,36.5196663185479,104546.40978088247
COL,C17,2020,3764000.0,35.3442757523366,106495.32123320317
COL,C17,2021,4244000.0,35.2072419726126,120543.38148104216
COL,C17,2022,5676000.0,43.0372861286263,131885.63942057217
COL,C18,2015,1701000.0,49.9724425092264,34038.76045654452
COL,C18,2016,1646000.0,46.2442483110518,35593.61564120454
COL,C18,2017,1437000.0,44.7516795644428,32110.526665947982
COL,C18,2018,1446000.0,43.6384472615334,33135.91776842679
COL,C18,2019,1465000.0,42.5638054599518,34418.91494825141
COL,C18,2020,1387000.0,37.3162358470888,37168.807853062324
COL,C18,2021,1542000.0,32.8371246457602,46959.044576367836
COL,C18,2022,2010000.0,38.9175871813142,51647.60062425136
COL,C19,2015,7761000.0,11.7213474589811,662125.2400510819
COL,C19,2016,8485000.0,11.1354865910973,761978.377018896
COL,C19,2017,10669000.0,9.75427254285302,1093777.106711787
COL,C19,2018,12991000.0,10.4665430652089,1241193.0012672923
COL,C19,2019,14360000.0,10.1168093639368,1419419.847050674
COL,C19,2020,10282000.0,9.76875276668313,1052539.6891062006
COL,C19,2021,15096000.0,9.68178400154667,1559216.7721969842
COL,C19,2022,19948000.0,15.2404192194574,1308887.8798381374
COL,C19T23,2015,35555000.0,232.46,152951.04534113395
COL,C19T23,2016,38111000.0,233.701,163075.8961236794
COL,C19T23,2017,39071000.0,233.095,167618.35303202557
COL,C19T23,2018,42105000.0,230.108,182979.2966780816
COL,C19T23,2019,44731000.0,212.52,210479.0137398833
COL,C19T23,2020,40040000.0,337.020860112677,118805.70237288378
COL,C19T23,2021,50785000.0,321.372966574812,158025.11499727477
COL,C19T23,2022,62685000.0,398.959540091609,157121.195762373
COL,C20,2015,11814000.0,101.101596938746,116852.753643028
COL,C20,2016,13456000.0,105.199828443826,127908.95383622378
COL,C20,2017,13597000.0,106.157691327143,128083.04165261591
COL,C20,2018,14233000.0,103.916979854982,136965.10445032569
COL,C20,2019,15085000.0,106.630753698942,141469.50552924466
COL,C20,2020,15886000.0,101.413821629663,156645.31465949045
COL,C20,2021,19003000.0,93.4473754455823,203355.0959498709
COL,C20,2022,18909163.5118062,114.574501561622,165038.14770371243
COL,C20_21,2015,11814000.0,155.981980563543,75739.5178424939
COL,C20_21,2016,13456000.0,159.673490737029,84271.97237242771
COL,C20_21,2017,13597000.0,161.403360274436,84242.36011493728
COL,C20_21,2018,14233000.0,159.770708993834,89083.91337581965
COL,C20_21,2019,15085000.0,162.209497333063,92997.02081577956
COL,C20_21,2020,16079000.0,155.342933004725,103506.47878851966
COL,C20_21,2021,20225000.0,147.796116634972,136843.92026315455
COL,C20_21,2022,24331000.0,182.547067306673,133286.17303462196
COL,C21,2015,3239235.13083386,54.880383624797,59023.55116501506
COL,C21,2016,3790579.07356723,54.4736622932034,69585.53756060156
COL,C21,2017,3838482.89058715,55.2456689472926,69480.25001288831
COL,C21,2018,4157569.48347796,55.8537291388519,74436.7394546258
COL,C21,2019,4315159.30355996,55.5787436341208,77640.4614679128
COL,C21,2020,193000.0,53.9291113750624,3578.7721154486885
COL,C21,2021,1222000.0,54.3487411893897,22484.42140990317
COL,C21,2022,5421836.48819385,67.9725657450515,79765.0703451424
COL,C22,2015,2791000.0,109.497086682816,25489.262632939142
COL,C22,2016,2869000.0,110.693400011698,25918.437772232184
COL,C22,2017,2735000.0,111.811411355031,24460.830668845123
COL,C22,2018,2963000.0,111.382658875185,26601.986610144824
COL,C22,2019,3196000.0,109.327333982803,29233.31141050897
COL,C22,2020,3173000.0,103.476829431492,30663.869558360602
COL,C22,2021,3246000.0,98.3328887445406,33010.318739163624
COL,C22,2022,3809000.0,118.560988686685,32126.925072005328
COL,C22_23,2015,15980000.0,198.471865102349,80515.19036090758
COL,C22_23,2016,16170000.0,200.382825861503,80695.53830514442
COL,C22_23,2017,14805000.0,195.794247057444,75615.0919779393
COL,C22_23,2018,14881000.0,190.499556814695,78115.66729509624
COL,C22_23,2019,15286000.0,184.479451172203,82860.17712472068
COL,C22_23,2020,13679000.0,171.909174341269,79571.08777013177
COL,C22_23,2021,15464000.0,163.895065938294,94353.0539584526
COL,C22_23,2022,18406000.0,201.172053565478,91493.82170028487
COL,C23,2015,13189000.0,88.9747784195326,148233.01877540417
COL,C23,2016,13301000.0,89.6894258498049,148300.64830913322
COL,C23,2017,12070000.0,83.9828357024135,143719.84345431114
COL,C23,2018,11918000.0,79.1168979395096,150637.8575296537
COL,C23,2019,12090000.0,75.1521171893997,160873.71124263294
COL,C23,2020,10506000.0,68.4323449097768,153523.89303408228
COL,C23,2021,12218000.0,65.5621771937534,186357.44758586359
COL,C23,2022,14597000.0,82.6110648787935,176695.458670296
COL,C24,2015,3249931.84004282,31.0944064595214,104518.21436995658
